id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
8538326,Wed Oct 25 2017 09:44:37 GMT+0900 (GMT+9),2017-10-25,2017-10-25 00:44:37 UTC,Osaka,536679,ngocnv,2017-10-25 00:47:26 UTC,2017-10-25 00:47:41 UTC,needs_id,,https://www.inaturalist.org/observations/8538326,https://static.inaturalist.org/photos/11405530/medium.jpg?1508892457,,"",,0,0,false,3,"Kyushu University - Hakozaki Campus, Higashi-Ku, Fukuoka, Fukuoka, JP",33.6240478233,130.4252772779,10,10,,,false,,,,Desmodium,ticktrefoils,Plantae,85324
8563608,2017/10/21 6:47 PM AKDT,2017-10-21,2017-10-22 02:47:00 UTC,Alaska,77540,camwebb,2017-10-26 23:23:47 UTC,2017-10-27 02:15:33 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/8563608,https://inaturalist-open-data.s3.amazonaws.com/photos/11446948/medium.jpeg?1509060091,,"","Tree, 4m tall, edge of clearing",2,0,false,,"Kuwabara, Nishi Ward, Fukuoka, Fukuoka Prefecture 819-0382, Japan",33.5973980557,130.216167569,27,27,,,false,,,Symplocos kuroki,Symplocos kuroki,,Plantae,568596
8573308,2017/10/21 6:38 PM AKDT,2017-10-21,2017-10-22 02:38:00 UTC,Alaska,77540,camwebb,2017-10-27 06:52:17 UTC,2017-10-27 12:12:39 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/8573308,https://inaturalist-open-data.s3.amazonaws.com/photos/11453975/medium.jpeg?1509086926,,"","Small tree (4 m tall) in valley, next to open clearing.",2,0,false,,"Kuwabara, Nishi Ward, Fukuoka, Fukuoka Prefecture 819-0382, Japan",33.5997148239,130.2205824852,130,130,,,false,,,Kadsura vine,Kadsura japonica,kadsura vine,Plantae,429262
8573312,2017/10/25 6:24 AM HST,2017-10-25,2017-10-25 16:24:00 UTC,Hawaii,536679,ngocnv,2017-10-27 06:53:18 UTC,2017-10-27 10:53:50 UTC,needs_id,,https://www.inaturalist.org/observations/8573312,https://static.inaturalist.org/photos/11453995/medium.jpg?1509086995,,"","Shrub, 1-2m tall",0,0,false,,"Hakozaki, Higashi Ward, Fukuoka, Fukuoka Prefecture 812-0053, Japan",33.6272342504,130.4259002209,31,31,,,false,,,Figs,Ficus,Figs,Plantae,50999
8573355,2017/10/26 14:40 PM JST,2017-10-26,2017-10-26 05:40:00 UTC,Tokyo,685357,noka,2017-10-27 07:03:27 UTC,2019-12-21 08:11:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8573355,https://inaturalist-open-data.s3.amazonaws.com/photos/11454032/medium.jpg?1509087303,,"","Mesh wings, 4-5cm long head to abdomen, light green body, light brown belly, junping up by legs, flying by wings",3,0,false,,日本、〒819-0385 福岡県福岡市西区元岡,33.59769,130.219178,,,,,false,,,Migratory Locust,Locusta migratoria,Migratory Locust,Insecta,201627
8573356,2017/10/26 5:17 PM JST,2017-10-26,2017-10-26 08:17:00 UTC,Tokyo,685354,kaylwin123,2017-10-27 07:03:49 UTC,2017-10-29 15:18:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8573356,https://inaturalist-open-data.s3.amazonaws.com/photos/11454078/medium.jpg?1509087737,,"",Flower is white. Leaves are even-pinnate and serrate type. Plant type is road-sided plant.,2,0,false,,日本、〒819-0385 福岡県福岡市西区元岡,33.5971727222,130.2228586944,1,1,,,false,,,holly olive,Osmanthus heterophyllus,holly olive,Plantae,404400
8573371,2017/10/25 9:43 AM UTC,2017-10-25,,UTC,685360,binhhoangthi,2017-10-27 07:07:36 UTC,2018-11-14 01:05:49 UTC,needs_id,,https://www.inaturalist.org/observations/8573371,https://static.inaturalist.org/photos/11454063/medium.jpeg?1509087618,,"","Herbs,leaves 3-foliolate, corolla purple, fruit loments.",1,0,false,,"Hakozaki, Higashi Ward, Fukuoka, Fukuoka Prefecture 812-0053, Japan",33.6181799,130.4226241,2598,2598,,,false,,,ticktrefoils,Desmodium paniculatum,panicled ticktrefoil,Plantae,130993
8573372,2017/10/26 10:12 AM ,2017-10-26,2017-10-26 01:12:00 UTC,Tokyo,685359,wint,2017-10-27 07:08:17 UTC,2017-10-27 07:16:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8573372,https://inaturalist-open-data.s3.amazonaws.com/photos/11454041/medium.jpeg?1509087401,,"","It has a crown of shiny, dark green leaves. Leaflets are crowded and narrow.",0,0,false,,"Hakozaki, Higashi Ward, Fukuoka, Fukuoka Prefecture 812-0053, Japan",33.6246148144,130.4258573055,2,2,,,false,,,Cycas,Cycas,,Plantae,129782
8573376,2017/10/26 3:53 PM +0900,2017-10-26,2017-10-26 06:53:00 UTC,Osaka,685352,naymyowinfd,2017-10-27 07:09:23 UTC,2021-07-20 03:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8573376,https://inaturalist-open-data.s3.amazonaws.com/photos/11454026/medium.jpg?1509087278,,"","size -  2.5 cm
Forewing       -       gray color   with 2 black spots

Hind-wing     -      4 waved stripe with 2 black spot 	 bounded by yellow

Back side of wings –    lighter gray color

Antennae       -      long and   the one is white 	  	            while the other is black

Proboscis        -     short and white 
",1,0,false,,"Hakozaki, Higashi Ward, Fukuoka, Fukuoka Prefecture 812-0053, ဂျပန်",33.6273629,130.4261249,,,,,false,,,plains cupid,Luthrodes pandava,plains cupid,Insecta,1097646
8573378,2017/10/27 4:09 PM JST,2017-10-27,2017-10-27 07:09:00 UTC,Tokyo,685343,mengzhang,2017-10-27 07:09:52 UTC,2019-12-23 14:39:31 UTC,research,,https://www.inaturalist.org/observations/8573378,https://static.inaturalist.org/photos/11454101/medium.jpeg?1509088150,,"",,4,0,false,,"Japan, 〒819-0395 Fukuoka-ken, Fukuoka-shi, Nishi-ku, Motooka, 744",33.5974825,130.2235683,195,195,,,false,,,ハラビロカマキリ,Hierodula patellifera,Giant Asian Mantis,Insecta,328037
8573380,2017-10-26,2017-10-26,,Osaka,685356,miho,2017-10-27 07:12:24 UTC,2017-10-27 07:14:49 UTC,needs_id,,https://www.inaturalist.org/observations/8573380,https://static.inaturalist.org/photos/11454112/medium.jpg?1509088341,,"",a small herb,0,0,false,,"Fukuoka, JP-FO, JP",33.596648,130.222574,27,27,,,false,,,,Taraxacum,dandelions,Plantae,47603
8573381,2017/10/26 3:50 PM +0900,2017-10-26,2017-10-26 06:50:00 UTC,Osaka,685340,khai,2017-10-27 07:12:31 UTC,2019-05-05 08:38:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8573381,https://inaturalist-open-data.s3.amazonaws.com/photos/11454008/medium.jpeg?1509087049,,"","Short, thick bodies ~ about 0.8 inches, 6 legs : 
Body :Head, Thorax, and Abdomen, Colourful
",2,0,false,,"Hakozaki, Higashi Ward, Fukuoka, Fukuoka Prefecture 812-0053, Japan",33.6263792265,130.4249506223,195,195,,,false,,,Vespa analis insularis,Vespa analis insularis,,Insecta,502849
8573382,2017/10/25 12:11 PM HST,2017-10-25,2017-10-25 22:11:00 UTC,Hawaii,685362,tatsurukuga,2017-10-27 07:12:53 UTC,2019-12-21 08:11:04 UTC,research,,https://www.inaturalist.org/observations/8573382,https://static.inaturalist.org/photos/11454070/medium.jpeg?1509087705,,"",It was on the leaf of Mallotus japonicus.,2,0,false,,日本、〒819-0385 福岡県福岡市西区元岡,33.5941339208,130.2176320553,26,26,,,false,,,Phaulula macilenta,Phaulula macilenta,,Insecta,357379
8573399,2017-10-26,2017-10-26,,Beijing,685358,zhonghuima,2017-10-27 07:19:41 UTC,2017-10-28 17:44:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8573399,https://inaturalist-open-data.s3.amazonaws.com/photos/11454146/medium.jpg?1509088775,,"","",0,0,false,,ito campus,33.597483,130.223568,,,,,false,,,Stellaria media (L.) Cyr.,Stellaria,chickweeds,Plantae,49389
8573405,2017-10-26,2017-10-26,,Hawaii,685360,binhhoangthi,2017-10-27 07:21:12 UTC,2017-10-28 17:41:25 UTC,needs_id,,https://www.inaturalist.org/observations/8573405,https://static.inaturalist.org/photos/11454154/medium.jpeg?1509088865,,"","Herbs, corolla purple, fruit loments. ",0,0,false,,Hakozaki,33.61818,130.422624,2598,2598,,,false,,,,Desmodium paniculatum,panicled ticktrefoil,Plantae,130993
8573411,2017-10-27 07:04 JST,2017-10-27,2017-10-26 22:04:00 UTC,Tokyo,685366,natsukimoriguchi,2017-10-27 07:23:03 UTC,2017-10-28 17:27:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8573411,https://inaturalist-open-data.s3.amazonaws.com/photos/11454169/medium.jpg?1509088978,,"",It was observed on a wall about 15m high. 6 individuals are found there. It shrank its legs when it was turned over.,1,0,false,,"Fukuoka, JP-FO, JP",33.600821,130.223734,20,20,,,false,,,Megacopta punctatissima,Megacopta punctatissima,Japanese common plataspid stinkbug,Insecta,209177
8573416,2017-10-25,2017-10-25,,Hawaii,536679,ngocnv,2017-10-27 07:23:42 UTC,2018-09-09 14:47:11 UTC,needs_id,,https://www.inaturalist.org/observations/8573416,https://static.inaturalist.org/photos/11454180/medium.jpg?1509089035,,"",Shrub 1-2 m,1,0,false,,"Fukuoka, JP-FO, JP",33.596689,130.220838,,,,,false,,,Figs,Ficus,Figs,Plantae,50999
8573418,2017/10/26 4:55 PM JST,2017-10-26,2017-10-26 07:55:00 UTC,Tokyo,685363,miohashi,2017-10-27 07:23:53 UTC,2018-11-14 01:05:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8573418,https://inaturalist-open-data.s3.amazonaws.com/photos/11454164/medium.jpeg?1509088935,,"","taller tree than 6m, lived along a river",1,0,false,,日本、〒819-0385 福岡県福岡市西区元岡,33.5972075,130.2205738889,,,,,false,,,Chamaecyparis,Chamaecyparis obtusa,Hinoki cypress,Plantae,133369
8598977,2017-10-22,2017-10-22,,Osaka,77540,camwebb,2017-10-29 11:32:41 UTC,2019-07-22 20:31:40 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/8598977,https://inaturalist-open-data.s3.amazonaws.com/photos/11496468/medium.jpeg?1509276780,,"",,0,0,false,200,"Fukuoka, JP-FO, JP",33.594301,130.219018,100,100,,,false,,,,Styrax japonicus,Japanese snowbell,Plantae,128570
8610981,2017-10-30,2017-10-30,,Tokyo,688356,naofumi-mitsunaga,2017-10-30 03:55:29 UTC,2020-10-22 10:44:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8610981,https://inaturalist-open-data.s3.amazonaws.com/photos/11517000/medium.jpg?1509335726,,"","Leaves are jagged

reticulate pulse",2,0,false,,"Fukuoka, JP-FO, JP",33.595953,130.221457,27,27,,,false,,,Triplinerviae,Triplinerviae,Solidago subsect. Triplinerviae,Plantae,965803
8611847,Fri Oct 27 2017 16:42:46 GMT+0900 (GMT+9),2017-10-27,2017-10-27 07:42:46 UTC,Osaka,688396,shigenobu,2017-10-30 05:05:13 UTC,2017-10-30 08:43:59 UTC,needs_id,,https://www.inaturalist.org/observations/8611847,https://static.inaturalist.org/photos/11518720/medium.jpg?1509339921,,"","the height is about 2-4m.
At this time, the leaves turned red.
Pink flowers bloom in spring.",0,0,false,3,"九州大学, 福岡市西区, 福岡県, JP",33.5957716667,130.2193,30,30,,,false,,,,Prunus,"plums, cherries, and allies",Plantae,47351
8612675,2016-02-11,2016-02-11,,Tokyo,688357,harukafujise,2017-10-30 06:36:42 UTC,2019-01-31 11:42:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8612675,https://inaturalist-open-data.s3.amazonaws.com/photos/11520391/medium.jpeg?1509345394,,"","・about 35cm
・They searched for prey in a line.",2,0,false,,"Fukuoka, JP-FO, JP",33.595876,130.225019,,,,open,false,,,Eurasian Coot,Fulica atra,Eurasian Coot,Aves,482
8612740,2017-02-09,2017-02-09,,Tokyo,688355,kanatoyota,2017-10-30 06:47:21 UTC,2018-01-27 13:21:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8612740,https://inaturalist-open-data.s3.amazonaws.com/photos/11520489/medium.jpeg?1509346032,,"","Total length: 19-20 cm
Wingspan: about 27 cm
Ruffled the feather because it was cold.


",2,0,false,,"Fukuoka, JP-FO, JP",33.596748,130.223907,13,13,,open,false,,,Bull-headed Shrike,Lanius bucephalus,Bull-headed Shrike,Aves,12051
8612823,2017-10-30,2017-10-30,,Tokyo,688474,iwase,2017-10-30 07:11:11 UTC,2017-10-30 07:11:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8612823,https://inaturalist-open-data.s3.amazonaws.com/photos/11520655/medium.jpeg?1509347465,,"",It closely resembles Erigeron annuus.Height about 30 cm.,0,0,false,,Near the entrance of the Faculty of Science,33.597095,130.219585,5,5,,,false,,,plants,Plantae,plants,Plantae,47126
8613247,2017-10-30,2017-10-30,,Osaka,688540,taniguchimotomi,2017-10-30 09:36:25 UTC,2017-11-05 15:14:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8613247,https://inaturalist-open-data.s3.amazonaws.com/photos/11521455/medium.jpg?1509356182,,"","高さ15cmほど
香りは特になし",1,0,false,,"Fukuoka, JP-FO, JP",33.597386,130.219395,27,27,,,false,,,white clover,Trifolium repens,white clover,Plantae,55745
8613544,2017-10-26,2017-10-26,,Tokyo,688493,meguotani,2017-10-30 11:40:56 UTC,2018-02-03 21:44:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8613544,https://inaturalist-open-data.s3.amazonaws.com/photos/11521969/medium.jpeg?1509363653,,""," The color of flowers  
   yellow
 The tall of plants   
   30〜170cm
 The size of flowers  
   1cm
 The shape of leaf   
   long and narrow

",0,0,false,,"Fukuoka, JP-FO, JP",33.596745,130.224579,110,110,,,false,,,Solidago Canadensis var. scabra,Solidago altissima altissima,late goldenrod,Plantae,80216
8615068,2017-10-30,2017-10-30,,Tokyo,688805,nishida,2017-10-30 15:08:13 UTC,2020-10-22 10:46:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8615068,https://inaturalist-open-data.s3.amazonaws.com/photos/11524351/medium.jpeg?1509376091,,"",The flower has a lot of smoll yellow flowers. The plant height is about 2m. The same flowers were clustered around.,2,0,false,,"Fukuoka, JP-FO, JP",33.595263,130.217798,,,,,false,,,Triplinerviae,Triplinerviae,Solidago subsect. Triplinerviae,Plantae,965803
8615339,2017-10-30,2017-10-30,,Beijing,685358,zhonghuima,2017-10-30 15:24:29 UTC,2020-10-22 10:45:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8615339,https://inaturalist-open-data.s3.amazonaws.com/photos/11524758/medium.jpg?1509377062,,"","",2,0,false,,Ito campus D2,33.600144,130.224831,110,110,,,false,,,Triplinerviae,Triplinerviae,Solidago subsect. Triplinerviae,Plantae,965803
8630887,2017-10-27,2017-10-27,,Tokyo,690299,mayu5656panda,2017-10-31 16:51:17 UTC,2018-04-09 07:02:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8630887,https://inaturalist-open-data.s3.amazonaws.com/photos/11551178/medium.jpg?1509468674,,"","高さ5cmくらい
夏の頃に比べて花が小さかった

",3,0,false,,"Fukuoka, JP-FO, JP",33.595876,130.218115,110,110,,,false,,,Trifolieae,Trifolieae,,Plantae,512504
8654321,2017-11-01,2017-11-01,,Osaka,692383,nanamiyamazaki,2017-11-02 14:39:13 UTC,2017-11-02 14:39:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8654321,https://inaturalist-open-data.s3.amazonaws.com/photos/11588945/medium.jpg?1509633549,,"","茎の長さのわりに背が低く、地面を這うように咲いていた。
春によく見る気がするが、十一月に落ち葉に埋もれて咲いているのは珍しいと思った。
花は大きくしわもなく立派だった。",0,0,false,,"Fukuoka, JP-FO, JP",33.598317,130.223034,27,27,,,false,,,Dandelions,Taraxacum,dandelions,Plantae,47603
8664715,2017-10-19,2017-10-19,,Beijing,685358,zhonghuima,2017-11-03 12:16:36 UTC,2017-11-05 15:24:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8664715,https://inaturalist-open-data.s3.amazonaws.com/photos/11605952/medium.jpg?1509711388,,"","",0,0,false,,"Fukuoka, JP-FO, JP",33.592324,130.221073,13,13,,,false,,,Callicarpa dichotoma (Lour.) K. Koch,Callicarpa dichotoma,Purple Beautyberry,Plantae,159658
8692124,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:28:46 UTC,2020-03-27 13:03:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692124,https://inaturalist-open-data.s3.amazonaws.com/photos/11651133/medium.jpeg?1509888518,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.594147,130.221757,27,27,,,false,,,kadsura vine,Kadsura japonica,kadsura vine,Plantae,429262
8692166,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:33:19 UTC,2020-02-02 14:09:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692166,https://inaturalist-open-data.s3.amazonaws.com/photos/11651211/medium.jpeg?1509888790,,"","",1,0,false,,"Fukuoka, JP-FO, JP",33.593978,130.220491,27,27,,,false,,,Harlequin glorybower,Clerodendrum trichotomum,Harlequin glorybower,Plantae,67539
8692199,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:35:55 UTC,2018-12-03 16:48:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692199,https://inaturalist-open-data.s3.amazonaws.com/photos/11651240/medium.jpeg?1509888946,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.593817,130.221264,27,27,,,false,,,leopard-plant,Farfugium japonicum,leopard-plant,Plantae,322755
8692270,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:37:48 UTC,2017-11-05 13:37:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8692270,https://inaturalist-open-data.s3.amazonaws.com/photos/11651271/medium.jpeg?1509889059,,"","",0,0,false,,"Fukuoka, JP-FO, JP",33.593584,130.221403,27,27,,,false,,,Alnus mandshurica,Alnus mandshurica,,Plantae,437258
8692280,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:39:39 UTC,2019-04-01 00:58:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692280,https://inaturalist-open-data.s3.amazonaws.com/photos/11651294/medium.jpeg?1509889171,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.593924,130.221323,55,55,,,false,,,tea,Camellia sinensis,tea,Plantae,123005
8692290,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:41:15 UTC,2017-12-16 23:21:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692290,https://inaturalist-open-data.s3.amazonaws.com/photos/11651308/medium.jpeg?1509889267,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.59396,130.221387,55,55,,,false,,,Oriental bittersweet,Celastrus orbiculatus,Oriental bittersweet,Plantae,64540
8692314,2017-11-05 13:29:39,2017-11-05,2017-11-05 05:29:39 UTC,Beijing,685358,zhonghuima,2017-11-05 13:45:02 UTC,2020-09-20 03:03:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692314,https://inaturalist-open-data.s3.amazonaws.com/photos/11651330/medium.jpeg?1509889494,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.593352,130.2204,55,55,,open,false,,,sugi,Cryptomeria japonica,sugi,Plantae,71147
8692323,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:47:07 UTC,2017-11-26 10:48:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8692323,https://inaturalist-open-data.s3.amazonaws.com/photos/11651347/medium.jpeg?1509889617,,"","",2,0,false,,"Fukuoka, JP-FO, JP",33.593638,130.22054,110,110,,,false,,,Ring-cupped Oak,Quercus glauca,ring-cupped oak,Plantae,191183
8692325,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:47:15 UTC,2017-11-26 10:48:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8692325,https://inaturalist-open-data.s3.amazonaws.com/photos/11651350/medium.jpeg?1509889626,,"","",0,0,false,,"Fukuoka, JP-FO, JP",33.593638,130.22054,110,110,,,false,,,Cyclobalanopsis glauca,Quercus glauca,ring-cupped oak,Plantae,191183
8692328,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:47:48 UTC,2019-12-15 22:57:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8692328,https://inaturalist-open-data.s3.amazonaws.com/photos/11651358/medium.jpeg?1509889659,,"","",0,0,false,,"Fukuoka, JP-FO, JP",33.593638,130.22054,110,110,,,false,,,Cyclobalanopsis glauca,Quercus glauca,ring-cupped oak,Plantae,191183
8692353,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:52:45 UTC,2018-03-09 08:59:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8692353,https://inaturalist-open-data.s3.amazonaws.com/photos/11651408/medium.jpeg?1509889957,,Diospyros kaki Thunb,"",0,0,false,,"Fukuoka, JP-FO, JP",33.593638,130.22054,110,110,,,false,,,Diospyros kaki Thunb,Diospyros kaki,Japanese Persimmon,Plantae,83468
8692390,2017-11-05,2017-11-05,,Beijing,685358,zhonghuima,2017-11-05 13:56:27 UTC,2017-11-05 15:20:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8692390,https://inaturalist-open-data.s3.amazonaws.com/photos/11651449/medium.jpeg?1509890178,,"","",0,0,false,,"Fukuoka, JP-FO, JP",33.594103,130.221484,110,110,,,false,,,Ficus sp.,Ficus erecta erecta,,Plantae,357818
